FOODID;EUFDNAME;BESTLOC;ACQTYPE;METHTYPE
27;VITE;0;S;S
27;VITK;0;S;IG
27;CA;10,00;F;E
27;FE;0,300;F;E
27;ID;0;F;E
27;K;7,00;F;E
27;MG;4,000;F;E
27;NA;1;S;I
27;NACL;2,55;S;S
27;P;15,0;D;AG
27;SE;0;S;I
27;ZN;0;F;E
27;FAFRE;0,041;S;S
27;FAPU;0,025;S;S
27;FAMCIS;0,0160;S;S
27;FASAT;0;S;S
27;FATRN;0;S;S
27;FAPUN3;0;S;S
27;FAPUN6;0,0250;S;S
27;F18D2CN6;25;F;E
27;F18D3N3;0;S;U
27;F20D5N3;0;S;U
27;F22D6N3;0;S;U
27;CHOLE;0;S;IG
27;STERT;4,10;S;S
28;ENERC;549,67;S;S
28;CHOAVL;14,100;S;S
28;FAT;6,000;F;E
28;PROT;4,38;S;T
28;ALC;0;F;E
28;FIBC;1,700;S;CG
28;STARCH;0;D;AG
28;SUGAR;14,100;S;S
28;FRUS;3,000;D;AG
28;GLUS;3,500;D;AG
28;LACS;0;S;U
28;MALS;0;S;U
28;SUCS;7,600;D;AG
28;PSACNCS;0,60;D;AG
28;FIBINS;1,10;S;S
28;FOL;0;F;E
28;NIAEQ;0,673;S;S
28;NIA;0,523;F;E
28;VITPYRID;0;F;E
28;RIBF;0;F;E
28;THIA;0;F;E
28;VITB12;0;F;E
28;VITC;0;F;E
28;VITA;0;S;S
28;CAROTENS;0;S;S
28;VITD;0;F;E
28;VITE;1,050;S;S
28;VITK;0;S;IG
28;CA;77,00;F;E
28;FE;2,300;F;E
28;ID;3,00;F;E
28;K;110,00;F;E
28;MG;44,000;F;E
28;NA;1160,00;L;P
28;NACL;2955,68;S;S
28;P;110,0;F;E
28;SE;27,800;D;AG
28;ZN;0,700;F;E
28;FAFRE;1,0427;S;S
28;FAPU;0,3907;S;S
28;FAMCIS;0,5350;S;S
28;FASAT;0,1171;S;S
28;FATRN;0;S;S
28;FAPUN3;0,1062;S;S
28;FAPUN6;0,2781;S;S
28;F18D2CN6;273,438;D;AG
28;F18D3N3;106,165;D;AG
28;F20D5N3;0;D;AG
28;F22D6N3;0;D;AG
28;TRP;9;F;E
28;CHOLE;0;F;P
29;ENERC;79,11;S;S
29;CHOAVL;3,000;F;E
29;FAT;0,600;F;E
29;ALC;0;F;E
29;FIBC;0,015;S;R
29;OA;0,001;S;R
29;SUGOH;0;S;R
29;STARCH;2,89;S;S
29;SUGAR;0,108;S;S
29;FRUS;0,004;S;R
29;GALS;0;S;R
29;GLUS;0,004;S;R
29;LACS;0;S;U
29;MALS;0;S;R
29;SUCS;0,100;D;AG
29;PSACNCS;0,00;S;R
29;FIBINS;0,01;S;R
29;FOL;0;S;IG
29;NIAEQ;0,375;S;S
29;NIA;0,366;S;R
29;VITPYRID;0;S;IG
29;RIBF;0,010;F;E
29;THIA;0;F;E
29;VITB12;0,00;S;R
29;VITC;0;F;E
29;VITA;0;S;S
29;CAROTENS;0;S;S
29;VITD;0;F;E
29;VITE;0;S;S
29;VITK;0;S;IG
29;CA;1,30;F;E
29;FE;0,062;F;E
29;ID;0;F;E
29;K;36,60;F;E
29;MG;2,580;F;E
29;NA;353,00;S;CG
29;NACL;899,44;S;S
29;P;9,2;F;E
29;SE;0,087;S;R
29;ZN;0,039;F;E
29;FAFRE;0,584;S;S
29;FAPU;0,057;S;S
29;FAMCIS;0,2271;S;S
29;FASAT;0,2991;S;S
29;FATRN;0;S;S
29;FAPUN3;0,0013;S;S
29;FAPUN6;0,056;S;S
29;F18D2CN6;55,658;S;R
29;F18D3N3;1,238;S;R
29;F20D5N3;0,005;S;R
29;F22D6N3;0;S;R
29;TRP;0,5;S;R
29;CHOLE;0;S;IG
29;STERT;0,31;S;S
30;ENERC;10,71;S;S
30;CHOAVL;0;S;S
30;FAT;0;F;E
30;PROT;0,63;S;S
30;ALC;0;F;E
30;FIBC;0;F;E
30;SUGOH;0;S;U
30;STARCH;0;F;E
30;SUGAR;0;S;U
30;FRUS;0;S;U
30;GLUS;0;S;U
30;LACS;0;F;E
30;MALS;0;S;U
30;SUCS;0;S;IG
30;PSACNCS;0;S;U
30;FIBINS;0;S;U
30;FOL;0;F;E
30;NIAEQ;0;F;E
30;NIA;0;S;I
30;VITPYRID;0;S;S
30;RIBF;0;F;E
30;THIA;0;F;E
30;VITB12;0;F;E
30;VITC;0;F;E
30;VITA;0;S;S
30;CAROTENS;0;S;S
30;VITD;0;F;E
30;VITE;0;S;S
30;VITK;0;S;U
30;CA;150,00;D;AG
30;FE;0,810;D;AG
30;ID;2500,00;S;L
30;K;37,00;D;AG
30;MG;33,000;D;AG
30;NA;38700,00;F;E
30;NACL;98607,60;S;S
30;P;70,0;D;AG
30;SE;0,500;D;AG
30;ZN;0,080;D;AG
30;FAFRE;0;S;S
30;FAPU;0;S;S
30;FAMCIS;0;S;S
30;FASAT;0;S;S
30;FATRN;0;S;S
30;FAPUN3;0;S;S
30;FAPUN6;0;S;S
30;F18D2CN6;0;S;U
30;F18D3N3;0;S;U
30;F20D5N3;0;S;U
30;F22D6N3;0;S;U
30;TRP;0;S;IG
30;CHOLE;0;S;IG
30;STERT;0;S;U
31;ENERC;252,35;S;S
31;CHOAVL;9,500;S;S
31;FAT;0,08;F;E
31;PROT;5,17;S;S
31;ALC;0;F;E
31;FIBC;0;S;U
31;OA;0;S;R
31;SUGOH;0;S;R
31;STARCH;6,50;S;IG
31;SUGAR;3,000;S;S
31;FRUS;1,000;S;IG
31;GALS;0;S;R
31;GLUS;1,000;S;IG
31;LACS;0;S;U
31;MALS;0;S;U
31;SUCS;1,000;S;IG
31;PSACNCS;0;S;U
31;FIBINS;0;S;S
31;FOL;11,00;F;E
31;NIAEQ;4,803;S;S
31;NIA;3,4;F;E
31;VITPYRID;0,21;S;S
31;RIBF;0,250;F;E
31;THIA;0,0200;F;E
31;VITB12;0;F;E
31;VITC;0;F;E
31;VITA;0;S;S
31;CAROTENS;0;S;S
31;VITD;0;F;E
31;VITE;0;S;S
31;VITK;0;S;IG
31;CA;82,00;F;E
31;FE;4,800;F;E
31;ID;0;F;E
31;K;36,60;F;E
31;MG;0;F;E
31;NA;5900,00;F;E
31;NACL;15033,20;S;S
31;P;104,0;F;E
31;SE;1,000;F;E
31;ZN;0;F;E
31;FAFRE;0,056;S;S
31;FAPU;0,036;S;S
31;FAMCIS;0,0110;S;S
31;FASAT;0,0090;S;S
31;FATRN;0;S;U
31;FAPUN3;0,0040;S;S
31;FAPUN6;0,032;S;S
31;F18D2CN6;32;F;E
31;F18D3N3;4;F;E
31;F20D5N3;0;F;E
31;F22D6N3;0;F;E
31;TRP;84;F;E
31;CHOLE;0;S;IG
31;STERT;9,35;S;S
32;ENERC;2177,78;S;S
32;CHOAVL;53,260;S;S
32;FAT;31,000;L;P
32;PROT;4,88;F;E
32;ALC;0;S;IG
32;FIBC;5,3;L;P
32;OA;0;S;R
32;SUGOH;0;S;R
32;STARCH;2,86;S;R
32;SUGAR;50,400;S;S
32;FRUS;0;S;R
32;GALS;0;S;R
32;GLUS;0;S;R
32;LACS;0,4;L;CG
32;MALS;0;S;R
32;SUCS;50,000;F;E
32;PSACNCS;1,98;S;R
32;FIBINS;5,93;S;R
32;FOL;7,00;F;E
32;NIAEQ;1,475;S;R
32;NIA;0,520;S;R
32;VITPYRID;0,08;S;S
32;RIBF;0,052;S;R
32;THIA;0,0026;S;R
32;VITB12;0;F;E
32;VITC;0;S;R
32;VITA;16,41;S;S
32;CAROTENS;24,9;S;S
32;VITD;0;S;R
32;VITE;0,154;S;S
32;VITK;2,300;D;AG
32;CA;50,00;F;E
32;FE;3,500;F;E
32;ID;3,23;S;R
32;K;350,00;F;E
32;MG;130,000;F;E
32;NA;10;L;P
32;NACL;25,48;S;S
32;P;200,0;F;E
32;SE;0,510;S;R
32;ZN;1,799;S;R
32;FAFRE;25,532;S;S
32;FAPU;1,034;S;S
32;FAMCIS;8,4444;S;S
32;FASAT;16,0534;S;S
32;FATRN;0;S;S
32;FAPUN3;0,0704;S;S
32;FAPUN6;0,9639;S;S
32;F18D2CN6;963,862;D;AG
32;F18D3N3;70,378;D;AG
32;F20D5N3;0;D;AG
32;F22D6N3;0;D;AG
32;TRP;57,2;S;R
32;CHOLE;0;F;E
32;STERT;118,80;S;CG
33;ENERC;2261,13;S;S
33;CHOAVL;50,000;S;S
33;FAT;33,000;L;P
33;PROT;10,13;S;T
33;ALC;0;F;E
33;FIBC;1,6;L;P
33;OA;0,400;S;R
33;SUGOH;0;S;R
33;STARCH;0;F;E
33;SUGAR;50,000;S;S
33;FRUS;0;S;R
33;GALS;0;S;R
33;GLUS;0;S;R
33;LACS;10,000;F;E
33;MALS;0;S;R
33;SUCS;40,000;F;E
33;PSACNCS;0,4;S;CG
33;FIBINS;1,21;S;S
33;FOL;7,00;F;E
33;NIAEQ;2,571;S;S
33;NIA;0,400;S;R
33;VITPYRID;0,08;S;S
33;RIBF;0,490;F;E
33;THIA;0,0700;F;E
33;VITB12;0;F;E
33;VITC;0;F;E
33;VITA;103,82;S;S
33;CAROTENS;49,8;S;S
33;VITD;0;F;E
33;VITE;0,480;S;S
33;VITK;1,100;S;CG
33;CA;400,00;F;E
33;FE;2,000;F;E
33;ID;39,00;D;AG
33;K;450,00;F;E
33;MG;60,000;F;E
33;NA;100;L;P
33;NACL;254,80;S;T
33;P;300,0;F;E
33;SE;4,000;F;E
33;ZN;1,538;S;R
33;FAFRE;26,9980;S;S
33;FAPU;0,9100;S;S
33;FAMCIS;9,0085;S;S
33;FASAT;17,0345;S;S
33;FATRN;0,0449;S;S
33;FAPUN3;0,0679;S;S
33;FAPUN6;0,8421;S;S
33;F18D2CN6;842,146;D;AG
33;F18D3N3;67,886;D;AG
33;F20D5N3;0;D;AG
33;F22D6N3;0;D;AG
33;TRP;130,0;S;IG
33;CHOLE;6,10;S;K
33;STERT;83,70;S;K
34;ENERC;1634,84;S;S
34;CHOAVL;30,600;S;R
34;FAT;22,5;S;CG
34;PROT;12,44;S;T
34;ALC;0;S;IG
34;FIBC;8,610;S;R
34;OA;0,140;S;R
34;SUGOH;0;S;R
34;STARCH;0,35;S;R
34;SUGAR;30,250;S;R
34;FRUS;0,070;S;R
34;GALS;0;S;R
34;GLUS;0,070;S;R
34;LACS;0;S;R
34;MALS;0;S;R
34;SUCS;30,110;S;R
34;PSACNCS;0,28;S;R
34;FIBINS;4,48;S;R
34;FOL;2,00;F;E
34;NIAEQ;7,696;S;R
34;NIA;3,160;S;R
34;VITPYRID;0,18;S;S
34;RIBF;0,126;S;R
34;THIA;1,0290;S;R
34;VITB12;0;F;E
34;VITC;0;S;R
34;VITA;0,29;S;S
34;CAROTENS;3,5;S;S
34;VITD;0;S;R
34;VITE;0,175;S;S
34;VITK;9,800;S;R
34;CA;682,62;S;R
34;FE;6,178;S;R
34;ID;1,50;S;R
34;K;578,10;S;R
34;MG;77,030;S;R
34;NA;18,23;S;R
34;NACL;46,45;S;R
34;P;500,5;S;R
34;SE;34,450;S;R
34;ZN;0,003;S;R
34;FAFRE;21,5209;S;S
34;FAPU;7,9509;S;S
34;FAMCIS;8,8382;S;S
34;FASAT;4,7318;S;S
34;FATRN;0;S;S
34;FAPUN3;0,0676;S;S
34;FAPUN6;7,8834;S;S
34;F18D2CN6;7883,354;D;AG
34;F18D3N3;67,587;D;AG
34;F20D5N3;0;D;AG
34;F22D6N3;0;D;AG
34;TRP;271,6;S;R
34;CHOLE;0;S;R
34;STERT;123,06;S;R
35;ENERC;812,00;S;S
35;CHOAVL;0;L;P
35;FAT;0;L;P
35;PROT;0;L;P
35;ALC;0;S;IG
35;FIBC;34;L;P
35;SUGOH;54;L;P
35;STARCH;0;S;IG
35;SUGAR;0;L;P
35;FRUS;0;S;IG
35;GALS;0;S;IG
35;GLUS;0;S;IG
35;LACS;0;S;IG
35;MALS;0;S;IG
35;SUCS;0;S;IG
35;FOL;0;S;IG
35;NIAEQ;0;S;I
35;NIA;0;S;I
35;RIBF;0;S;I
35;THIA;0;S;I
35;VITB12;0;S;IG
35;VITC;0;S;U
35;VITA;0;S;S
35;CAROTENS;0;S;S
35;VITD;0;S;I
35;VITE;0;S;S
35;VITK;0;S;IG
35;CA;270,00;F;E
35;FE;2,400;F;E
35;K;290,00;F;E
35;MG;100,000;F;E
35;NA;70;L;P
35;NACL;178,36;S;S
35;P;2,4;D;AG
35;SE;20,000;D;AG
35;ZN;0,100;F;E
35;FAFRE;0;S;IG
35;FAPU;0;S;IG
35;FAMCIS;0;S;IG
35;FASAT;0;L;P
35;FATRN;0;S;IG
35;FAPUN3;0;S;S
35;FAPUN6;0;S;S
35;F18D2CN6;0;S;IG
35;F18D3N3;0;S;IG
35;F20D5N3;0;S;U
35;F22D6N3;0;S;U
35;TRP;0;S;IG
35;CHOLE;0;S;U
36;ENERC;5,27;S;S
36;CHOAVL;0;S;IG
36;FAT;0;S;IG
36;PROT;0,31;S;S
36;ALC;0;S;U
36;FIBC;0;S;U
36;STARCH;0;S;U
36;SUGAR;0;S;U
36;FRUS;0;S;U
36;GALS;0;S;U
36;GLUS;0;S;U
36;LACS;0;S;U
36;MALS;0;S;U
36;SUCS;0;S;U
36;PSACNCS;0;S;U
36;FIBINS;0;S;U
36;FOL;0;S;IG
36;NIAEQ;0;S;IG
36;NIA;0;S;I
36;VITPYRID;0;S;IG
36;RIBF;0;S;IG
36;THIA;0;S;IG
36;VITB12;0;S;IG
36;VITC;0;S;IG
36;VITA;0;S;S
36;CAROTENS;0;S;S
36;VITD;0;S;IG
36;VITE;0;S;S
36;VITK;0;S;IG
36;CA;43,00;D;AG
36;FE;0,890;D;AG
36;ID;2500;S;L
36;K;17880,00;S;CG
36;MG;1100,000;S;CG
36;NA;21000,00;S;CG
36;NACL;53508,00;S;S
36;P;100,0;D;AG
36;SE;1,200;D;AG
36;ZN;0,190;D;AG
36;FAFRE;0;S;S
36;FAPU;0;S;U
36;FAMCIS;0;S;U
36;FASAT;0;S;U
36;FATRN;0;S;U
36;FAPUN3;0;S;S
36;FAPUN6;0;S;S
36;F18D2CN6;0;S;U
36;F18D3N3;0;S;U
36;F20D5N3;0;S;U
36;F22D6N3;0;S;U
36;TRP;0;S;IG
36;CHOLE;0;S;IG
36;STERT;0;S;U
37;ENERC;1965,00;S;S
37;CHOAVL;1,700;S;S
37;FAT;37,000;F;E
37;PROT;2,3;L;P
37;ALC;0;S;IG
37;FIBC;3,5;L;P
37;OA;0;S;R
37;SUGOH;50;S;S
37;STARCH;1,7;L;P
37;SUGAR;0;S;S
37;FRUS;0;S;R
37;GALS;0;S;R
37;GLUS;0;S;R
37;LACS;0;L;P
37;MALS;0;S;R
37;SUCS;0;S;IG
37;PSACNCS;0;S;R
37;FIBINS;0;S;R
37;FOL;7,65;S;R
37;NIAEQ;1,463;S;R
37;NIA;0,135;S;R
37;VITPYRID;0,07;S;R
37;RIBF;0,327;S;R
37;THIA;0,0510;S;R
37;VITB12;0,39;S;R
37;VITC;0,90;S;R
37;VITA;0,86;S;S
37;CAROTENS;3,2;S;S
37;VITD;0,002;S;R
37;VITE;0,202;S;S
37;VITK;6,015;S;R
37;CA;204,15;S;R
37;FE;0,068;S;R
37;ID;22,50;S;R
37;K;256,50;S;R
37;MG;18,900;S;R
37;NA;7,2;L;P
37;NACL;18,35;S;S
37;P;147,0;S;R
37;SE;3,003;S;R
37;ZN;0,711;S;R
37;FAFRE;37,983;S;R
37;FAPU;0,686;S;R
37;FAMCIS;13,3564;S;R
37;FASAT;23,9353;S;R
37;FATRN;0,0049;S;R
37;FAPUN3;0,1610;S;R
37;FAPUN6;0,524;S;R
37;F18D2CN6;522,891;S;R
37;F18D3N3;161,004;S;R
37;F20D5N3;0;S;R
37;F22D6N3;0;S;R
37;TRP;79,5;S;R
37;CHOLE;3,56;S;R
37;STERT;88,40;S;R
38;ENERC;1248,60;S;S
38;CHOAVL;16,492;S;S
38;FAT;21;L;P
38;PROT;11,00;L;P
38;ALC;0;F;E
38;FIBC;0,5;L;P
38;OA;0,018;S;R
38;SUGOH;0;S;R
38;STARCH;9,10;S;S
38;SUGAR;7,392;S;S
38;FRUS;0,134;S;R
38;GALS;0;S;R
38;GLUS;0,141;S;R
38;LACS;0;S;R
38;MALS;0;S;R
38;SUCS;7,117;S;R
38;PSACNCS;0,14;S;R
38;FIBINS;0,42;S;R
38;FOL;0;S;IG
38;NIAEQ;12,292;S;S
38;NIA;12;F;E
38;VITPYRID;0;S;IG
38;RIBF;0,300;F;E
38;THIA;0;F;E
38;VITB12;0,04;S;R
38;VITC;0;F;E
38;VITA;0;S;S
38;CAROTENS;1,2;S;S
38;VITD;0;F;E
38;VITE;1,213;S;S
38;VITK;9,300;P;AG
38;CA;60,00;F;E
38;FE;2,900;F;E
38;ID;0;F;E
38;K;1700,00;F;E
38;MG;120,000;F;E
38;NA;19000,00;L;P
38;NACL;48412,00;S;S
38;P;430,0;F;E
38;SE;0,591;S;R
38;ZN;1,800;F;E
38;FAFRE;19,142;S;S
38;FAPU;1,869;S;S
38;FAMCIS;7,4514;S;S
38;FASAT;9,8153;S;S
38;FATRN;0,0019;S;R
38;FAPUN3;0,041;S;S
38;FAPUN6;1,827;S;S
38;F18D2CN6;1826,593;S;R
38;F18D3N3;40,639;S;R
38;F20D5N3;0,160;S;R
38;F22D6N3;0;S;R
38;TRP;17,5;S;R
38;CHOLE;4,80;L;P
38;STERT;10,28;S;S
39;ENERC;1700,00;S;S
39;CHOAVL;97,000;L;P
39;FAT;0;L;P
39;PROT;3,00;L;P
39;ALC;0;F;E
39;FIBC;0;S;E
39;SUGOH;0;S;U
39;STARCH;97,00;L;P
39;SUGAR;0;S;S
39;FRUS;0;S;U
39;GLUS;0;S;U
39;LACS;0;S;IG
39;MALS;0;S;U
39;SUCS;0;S;U
39;PSACNCS;0;S;U
39;FIBINS;0;S;E
39;FOL;0;S;IG
39;NIAEQ;0;S;U
39;NIA;0;S;I
39;VITPYRID;0;S;IG
39;RIBF;0;F;E
39;THIA;0;F;E
39;VITB12;0;S;IG
39;VITC;0;F;E
39;VITA;0;S;S
39;CAROTENS;0;S;S
39;VITD;0;S;IG
39;VITE;0;S;S
39;VITK;0;S;IG
39;CA;0;F;E
39;FE;0;F;E
39;ID;0;F;E
39;K;0;F;E
39;MG;0;F;E
39;NA;0;S;IG
39;NACL;0;S;S
39;P;0;F;E
39;SE;0;S;U
39;ZN;0;F;E
39;FAFRE;0;S;S
39;FAPU;0;S;U
39;FAMCIS;0;S;U
39;FASAT;0;S;U
39;FATRN;0;S;U
39;FAPUN3;0;S;S
39;FAPUN6;0;S;S
39;F18D2CN6;0;S;U
39;F18D3N3;0;S;U
39;F20D5N3;0;S;U
39;F22D6N3;0;S;U
39;TRP;0;S;IG
39;CHOLE;0;S;IG
39;STERT;0;S;S
40;ENERC;1763,49;S;S
40;CHOAVL;54,646;S;S
40;FAT;18,000;S;CG
40;PROT;7,01;S;T
40;ALC;0;S;IG
40;FIBC;4,702;S;R
40;OA;0,904;S;R
40;SUGOH;0;S;R
40;STARCH;10,89;S;R
40;SUGAR;43,761;S;S
40;FRUS;36,500;E;E
40;GALS;0;S;R
40;GLUS;5,750;E;E
40;LACS;0;S;R
40;MALS;0,01;S;R
40;SUCS;1,500;E;E
40;PSACNCS;1,28;S;R
40;FIBINS;2,91;S;R
40;FOL;19,32;S;R
40;NIAEQ;2,168;S;R
40;NIA;0,885;S;R
40;VITPYRID;0,10;S;R
40;RIBF;0,048;S;R
40;THIA;0,0630;S;R
40;VITB12;0;S;R
40;VITC;0,48;S;R
40;VITA;0,18;S;S
40;CAROTENS;47,1;S;S
40;VITD;0;S;R
40;VITE;1,973;S;S
40;VITK;13,179;S;R
40;CA;30,60;S;R
40;FE;2,045;S;R
40;ID;5,50;S;R
40;K;480,67;S;R
40;MG;55,775;S;R
40;NA;43,07;S;R
40;NACL;109,75;S;R
40;P;137,1;S;R
40;SE;2,398;S;R
40;ZN;0,551;S;R
40;FAFRE;8,570;S;R
40;FAPU;2,433;S;R
40;FAMCIS;5,5480;S;R
40;FASAT;0,5892;S;R
40;FATRN;0;S;R
40;FAPUN3;0,6910;S;R
40;FAPUN6;1,739;S;R
40;F18D2CN6;1738,688;S;R
40;F18D3N3;690,995;S;R
40;F20D5N3;0;S;R
40;F22D6N3;0;S;R
40;TRP;76,8;S;R
40;CHOLE;0,34;S;R
40;STERT;85,69;S;R
43;ENERC;1702,22;S;S
43;CHOAVL;77;I;CG
43;FAT;2,16;I;AG
43;PROT;11,7;I;AG
43;ALC;0;S;IG
43;FIBC;14,3;I;AG
43;SUGOH;0;S;U
43;STARCH;67,2;S;CG
43;SUGAR;9,8;I;D
43;FRUS;1,6;S;CG
43;GLUS;2,4;S;CG
43;LACS;0;S;U
43;MALS;1,6;S;CG
43;SUCS;4,2;S;CG
43;PSACNCS;2,7;S;CG
43;FIBINS;11,50;S;S
43;FOL;0;S;IG
43;NIAEQ;0;S;IG
43;NIA;0;S;I
43;VITPYRID;0;S;IG
43;RIBF;0;S;IG
43;THIA;0;S;IG
43;VITB12;0;S;U
43;VITC;0;S;IG
43;VITA;0;S;S
43;CAROTENS;0;S;S
43;VITD;0;S;U
43;VITE;0;S;S
43;VITK;0;S;IG
43;CA;31,00;D;AG
43;K;440,00;D;AG
43;NA;2;D;AG
43;NACL;5,10;S;S
43;FAFRE;1,555;S;S
43;FAPU;1,016;I;AG
43;FAMCIS;0,289;I;AG
43;FASAT;0,250;I;AG
43;FATRN;0;S;U
43;FAPUN3;0,0782;S;S
43;FAPUN6;0,5129;S;S
43;F18D2CN6;512,884;D;I
43;F18D3N3;78,154;D;I
43;F20D5N3;0;D;I
43;F22D6N3;0;D;I
43;CHOLE;0;D;AG
43;STERT;92,10;D;AG
44;ENERC;2130,44;S;S
44;CHOAVL;60;S;CG
44;FAT;26;S;CG
44;PROT;8;S;CG
44;ALC;0;S;IG
44;FIBC;1,2;S;CG
44;OA;0,219;S;R
44;SUGOH;0;S;R
44;STARCH;2;S;CG
44;SUGAR;58;S;CG
44;FRUS;0,827;S;R
44;GALS;0;S;R
44;GLUS;11,238;S;R
44;LACS;2,747;S;R
44;MALS;0,38;S;R
44;SUCS;42,84;S;CG
44;PSACNCS;0,15;S;R
44;FIBINS;1,39;S;R
44;FOL;7,86;S;R
44;NIAEQ;1,641;S;R
44;NIA;0,298;S;R
44;VITPYRID;0,06;S;R
44;RIBF;0,085;S;R
44;THIA;0,0605;S;R
44;VITB12;0,01;S;R
44;VITC;0,05;S;R
44;VITA;79,94;S;S
44;CAROTENS;37,1;S;S
44;VITD;0,179;S;R
44;VITE;1,282;S;S
44;VITK;3,286;S;R
44;CA;166,37;S;R
44;FE;1,232;S;R
44;ID;22,25;S;R
44;K;300,85;S;R
44;MG;47,607;S;R
44;NA;100;S;CG
44;NACL;254,80;S;S
44;P;179,5;S;R
44;SE;1,783;S;R
44;ZN;1,134;S;R
44;FAFRE;21,521;S;R
44;FAPU;1,032;S;R
44;FAMCIS;7,7311;S;R
44;FASAT;12,6921;S;R
44;FATRN;0,0657;S;R
44;FAPUN3;0,0541;S;R
44;FAPUN6;0,970;S;R
44;F18D2CN6;956,779;S;R
44;F18D3N3;54,067;S;R
44;F20D5N3;0;S;R
44;F22D6N3;0;S;R
44;TRP;81,2;S;R
44;CHOLE;6,06;S;R
44;STERT;56,69;S;R
62;ENERC;1011,07;S;S
62;CHOAVL;0;S;S
62;FAT;0,780;L;P
62;PROT;1,13;S;S
62;ALC;0;S;IG
62;FIBC;0;S;R
62;OA;0;S;R
62;SUGOH;96,3;L;P
62;STARCH;0;S;IG
62;SUGAR;0;L;P
62;FRUS;0;S;R
62;GALS;0;S;R
62;GLUS;0;S;R
62;LACS;0;S;R
62;MALS;0;S;R
62;SUCS;0;L;P
62;PSACNCS;0;S;R
62;FIBINS;0;S;R
62;FOL;0;S;R
62;NIAEQ;0;S;R
62;NIA;0;S;R
62;VITPYRID;0;S;R
62;RIBF;0;S;R
62;THIA;0;S;R
62;VITB12;0;S;R
62;VITC;0;S;R
62;VITA;0;S;S
62;CAROTENS;0;S;S
62;VITD;0;S;R
62;VITE;0;S;S
62;VITK;0;S;IG
62;CA;270,00;D;AG
62;FE;2,400;D;AG
62;ID;0;D;AG
62;K;290,00;D;AG
62;MG;100,000;D;AG
62;NA;0,95;S;R
62;NACL;2,42;S;R
62;P;2,4;D;AG
62;SE;20,000;D;AG
62;ZN;0,100;D;AG
62;FAFRE;0;S;U
62;FAPU;0;S;U
62;FAMCIS;0;S;U
62;FASAT;0;S;U
62;FATRN;0;S;U
62;FAPUN3;0;S;U
62;FAPUN6;0;S;U
62;F18D2CN6;0;S;U
62;F18D3N3;0;S;U
62;F20D5N3;0;S;U
62;F22D6N3;0;S;U
62;TRP;0;S;R
62;CHOLE;0;S;R
62;STERT;0,20;S;R
63;ENERC;1769,54;S;S
63;CHOAVL;69,126;S;R
63;FAT;13,000;L;P
63;PROT;5,47;S;S
63;ALC;0;S;IG
63;FIBC;2,200;S;IG
63;OA;0,216;S;R
63;SUGOH;0;S;U
63;STARCH;17,03;S;R
63;SUGAR;52,096;S;R
63;FRUS;0,864;S;R
63;GALS;0;S;R
63;GLUS;5,196;S;R
63;LACS;2,862;S;R
63;MALS;3,13;S;R
63;SUCS;40,046;S;R
63;PSACNCS;0,11;S;R
63;FIBINS;1,08;S;R
63;FOL;3,78;S;R
63;NIAEQ;1,388;S;R
63;NIA;0,216;S;R
63;VITPYRID;0,04;S;R
63;RIBF;0,049;S;R
63;THIA;0,0378;S;R
63;VITB12;0;S;R
63;VITC;0;S;R
63;VITA;56,16;S;S
63;CAROTENS;26,9;S;S
63;VITD;0;S;R
63;VITE;0,259;S;S
63;VITK;0,594;S;R
63;CA;152,80;S;R
63;FE;1,477;S;R
63;ID;24,42;S;R
63;K;294,40;S;R
63;MG;49,060;S;R
63;NA;110,80;S;R
63;NACL;282,32;S;R
63;P;153,0;S;R
63;SE;1,540;S;R
63;ZN;1,105;S;R
63;FAFRE;14,579;S;R
63;FAPU;0,491;S;R
63;FAMCIS;4,8646;S;R
63;FASAT;9,1986;S;R
63;FATRN;0,0242;S;R
63;FAPUN3;0,0367;S;R
63;FAPUN6;0,455;S;R
63;F18D2CN6;454,759;S;R
63;F18D3N3;36,658;S;R
63;F20D5N3;0;S;R
63;F22D6N3;0;S;R
63;TRP;70,2;S;R
63;CHOLE;3,29;S;R
63;STERT;45,98;S;R
65;ENERC;773,20;S;S
65;CHOAVL;0;S;S
65;FAT;0;S;IG
65;PROT;0;S;IG
65;ALC;0;S;IG
65;FIBC;2,4;F;E
65;SUGOH;75,40;S;S
65;STARCH;0;S;U
65;SUGAR;0;S;IG
65;FRUS;0;S;I
65;GLUS;0;S;U
65;LACS;0;S;IG
65;MALS;0;S;U
65;SUCS;0;S;IG
65;FOL;0;F;E
65;NIAEQ;0;S;S
65;NIA;0;F;E
65;VITPYRID;0;S;S
65;RIBF;0;S;U
65;THIA;0;S;U
65;VITB12;0;F;E
65;VITC;0;S;U
65;VITA;0;S;S
65;CAROTENS;0;S;S
65;VITD;0;S;U
65;VITE;0;S;S
65;VITK;0;S;IG
65;CA;1152,00;F;E
65;FE;7,400;F;E
65;K;41,00;F;E
65;MG;156,000;F;E
65;NA;24,00;F;E
65;NACL;61,15;S;S
65;P;4,0;F;E
65;SE;0;F;E
65;ZN;0,100;F;E
65;FAFRE;0;S;S
65;FAPU;0;S;S
65;FAMCIS;0;S;S
65;FASAT;0;S;S
65;FATRN;0;S;S
65;FAPUN3;0;S;S
65;FAPUN6;0;S;S
65;F18D2CN6;0;S;U
65;F18D3N3;0;S;U
65;F20D5N3;0;S;U
65;F22D6N3;0;S;U
